,name,tags,state,_runtime,_step,_timestamp,_wandb,inference_time,taxonomy_mapping_based,training_time,group,system,scenario,base_scenario,database_name,sql_file_path,meta_file_path,groundtruth_mapping_path,m_attr_f1,m_attr_precision,m_attr_recall,m_cls_f1,m_cls_precision,m_cls_recall,m_rel_f1,m_rel_precision,m_rel_recall,n_attr_f1,n_attr_precision,n_attr_recall,n_cls_f1,n_cls_precision,n_cls_recall,n_rel_f1,n_rel_precision,n_rel_recall
0,usual-bush-1697,chatgpt_1,finished,2.480617811,2,1743306135.8830123,{'runtime': 2},0.6769123077392578,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,d2rmapper,person,cryptic_attribute_names,attributes__cryptic_attribute_names__person,train_data/attributes/cryptic_attribute_names/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/cryptic_attribute_names/person/mapping.json,0.888888888888889,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,blooming-darkness-1698,chatgpt_1,finished,8.014905347,2,1743306149.1945577,{'runtime': 8},6.9380292892456055,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,chatgpt,person,cryptic_attribute_names,attributes__cryptic_attribute_names__person,train_data/attributes/cryptic_attribute_names/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/cryptic_attribute_names/person/mapping.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,dazzling-bush-1699,chatgpt_1,finished,2.343665128,2,1743306154.3738885,{'runtime': 2},1.0739564895629885,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,rdb2onto,person,cryptic_attribute_names,attributes__cryptic_attribute_names__person,train_data/attributes/cryptic_attribute_names/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/cryptic_attribute_names/person/mapping.json,0.888888888888889,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3,iconic-sponge-1700,chatgpt_1,finished,1.5454831530000002,2,1743306158.9364183,{'runtime': 1},0.7016479969024658,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,d2rmapper,person,no_pk_available,attributes__no_pk_available__person,train_data/attributes/no_pk_available/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/person/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4,tough-voice-1701,chatgpt_1,finished,2.186937516,2,1743306164.0717287,{'runtime': 2},1.3768715858459473,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,chatgpt,person,no_pk_available,attributes__no_pk_available__person,train_data/attributes/no_pk_available/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/person/mapping.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,light-waterfall-1702,chatgpt_1,finished,1.9741331,2,1743306168.6526437,{'runtime': 1},0.9746108055114746,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,rdb2onto,person,no_pk_available,attributes__no_pk_available__person,train_data/attributes/no_pk_available/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/person/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6,solar-totem-1703,chatgpt_1,finished,1.558755738,2,1743306173.3928971,{'runtime': 1},0.6993148326873779,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,d2rmapper,company,no_pk_available,attributes__no_pk_available__company,train_data/attributes/no_pk_available/company/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/company/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7,sunny-rain-1704,chatgpt_1,finished,2.989675418,2,1743306179.4906957,{'runtime': 2},2.1472883224487305,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,chatgpt,company,no_pk_available,attributes__no_pk_available__company,train_data/attributes/no_pk_available/company/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/company/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8,electric-pyramid-1705,chatgpt_1,finished,1.980245617,2,1743306184.5777192,{'runtime': 1},0.977536678314209,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,rdb2onto,company,no_pk_available,attributes__no_pk_available__company,train_data/attributes/no_pk_available/company/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/company/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
9,still-dawn-1706,chatgpt_1,finished,1.7298892,2,1743306189.4108262,{'runtime': 1},0.6992676258087158,"{'f1': 0, 'precision': 0, 'recall': 0}",0,attributes,d2rmapper,person_attributes,no_pk_available,attributes__no_pk_available__person_attributes,train_data/attributes/no_pk_available/person_attributes/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/attributes/no_pk_available/person_attributes/mapping.json,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285715,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0
